,0
2140,9276608
2141,13267360
2142,10366034
2143,12312646
2144,15005710
2145,24677046
2146,12825859
2147,14878690
2148,19958424
2149,14177724
2150,15480696
2151,18616986
2152,16090112
2153,12419266
2154,22791518
2155,8798172
2156,20350382
2157,21386044
2158,27630688
2159,16403352
2160,13536490
2161,20007972
2162,19824226
2163,26751940
2164,14937416
2165,15385652
2166,16149896
2167,14590994
2168,27046748
2169,20215246
2170,13233234
2171,15565710
2172,21751740
2173,13363080
2174,22457260
2175,18712276
2176,19895584
2177,24605418
2178,12046798
2179,21297740
2180,15319454
2181,14506320
2182,22960736
2183,21271346
2184,25574240
2185,15961548
2186,20568884
2187,18458884
2188,26125894
2189,15847946
2190,23971900
2191,21449648
2192,18909034
2193,14427148
2194,8339818
2195,20263164
2196,25609344
2197,11515306
2198,20228212
2199,15093188
2200,11615352
2201,21596792
2202,23134888
2203,16776192
2204,14562346
2205,14959540
2206,23369934
2207,26330674
2208,19022454
2209,21172836
2210,14308452
2211,10202272
2212,18125200
2213,22316950
2214,26398464
2215,20227514
2216,23474268
2217,19367050
2218,22321344
2219,10716178
2220,23177034
2221,18537780
2222,22778842
2223,22810870
2224,18461656
2225,17628716
2226,20608680
2227,25341798
2228,18080860
2229,21983418
2230,16649666
2231,22208886
2232,14076984
2233,13544006
2234,19083522
2235,25374622
2236,20456752
2237,20460666
2238,13861796
2239,20406796
2240,16727914
2241,21924300
2242,25485786
2243,20309284
2244,14065112
2245,20731808
2246,18507438
2247,17901874
2248,23982722
2249,21721966
2250,23208304
2251,21517060
2252,24867274
2253,19409548
2254,17406862
2255,14244300
2256,10758934
2257,21126064
2258,15568916
2259,14779800
2260,26050178
2261,18050668
2262,17913190
2263,19684790
2264,16773054
2265,15635490
2266,19107448
2267,19240142
2268,26478596
2269,22466230
2270,17614100
2271,19689362
2272,20760330
2273,21313366
2274,17441064
2275,19282394
2276,8798716
2277,13776318
2278,16936968
2279,18800832
2280,15249984
2281,20914224
2282,22878192
2283,19423356
2284,17141250
2285,17030500
2286,18346032
2287,12557124
2288,18586114
2289,14869450
2290,19183933
2291,16657700
2292,18695496
2293,24707992
2294,20008276
2295,24476766
2296,17575354
2297,11332334
2298,23589926
2299,13623000
2300,22021842
2301,24941616
2302,15680670
2303,15047038
2304,23825442
2305,20162492
2306,19570944
2307,8545614
2308,23547698
2309,21710554
2310,21635020
2311,15282534
2312,21681012
2313,18986258
2314,19115590
2315,21371378
2316,17593180
2317,17942858
2318,15035626
2319,20727740
2320,13935290
2321,7494472
2322,13484788
2323,12963678
2324,19884344
2325,11208664
2326,24775194
2327,5564480
2328,20203738
2329,17116756
2330,19781798
2331,17431312
2332,14245738
2333,13714632
2334,15826996
2335,19409570
2336,20195468
2337,7529376
2338,24790388
2339,12744458
2340,16928936
2341,8778490
2342,28044382
2343,23315896
2344,14019900
2345,15220356
2346,19554136
2347,22927500
2348,17159090
2349,23512960
2350,14713852
2351,20114308
2352,12022834
2353,25527816
2354,23518028
2355,19613644
2356,16177238
2357,12823802
2358,20923710
2359,17813188
2360,28575032
2361,23461540
2362,20131828
2363,18580600
2364,30029574
2365,25509048
2366,20693076
2367,15733878
2368,21194684
2369,20789980
2370,7767326
2371,26555780
2372,23337812
2373,23793352
2374,11480436
2375,19621616
2376,15331754
2377,19682020
2378,11428286
2379,14790830
2380,10071857
2381,23379764
2382,20368884
2383,15981118
2384,8587010
2385,19905226
2386,12171542
2387,23366150
2388,17213100
2389,17004656
2390,27550944
2391,18368632
2392,12656166
2393,17032718
2394,19325194
2395,20828100
2396,10950032
2397,17340526
2398,18845750
2399,14338462
2400,13782198
2401,20933700
2402,16178878
2403,14036630
2404,23005796
2405,14653244
2406,10478408
2407,9357252
2408,22858768
2409,22243228
2410,20970654
2411,16728500
2412,14784688
2413,16966114
2414,13993430
2415,9195502
2416,8662306
2417,16540708
2418,14371426
2419,18698402
2420,10194080
2421,16321880
2422,19861566
2423,18453936
2424,20515040
2425,27492624
2426,16455456
2427,17469556
2428,16349244
2429,11373634
2430,21453908
2431,18517854
2432,23753136
2433,17048364
2434,14002540
2435,14139762
2436,19247262
2437,18865792
2438,23433190
2439,7367008
2440,14121160
2441,11790300
2442,12873242
2443,18412470
2444,23389900
2445,16763634
2446,8567626
2447,19738876
2448,18914902
2449,19855826
2450,22317672
2451,22324204
2452,25438056
2453,9277910
2454,22693046
2455,14904901
2456,22204386
2457,19175260
2458,16800460
2459,18001366
2460,19603294
2461,16403186
2462,20556360
2463,30760140
2464,19500118
2465,23939948
2466,18364762
2467,26382920
2468,18425354
2469,24940930
2470,26266156
2471,19524288
2472,22138930
2473,20259108
2474,28393526
2475,14174614
2476,20529624
2477,8615376
2478,15476506
2479,12002532
2480,6419882
2481,12243676
2482,12907212
2483,19314436
2484,23199192
2485,19699384
2486,8266254
2487,15412994
2488,20701446
2489,10822282
2490,19835586
2491,22341942
2492,12522828
2493,13448550
2494,9403342
2495,11527252
2496,20647776
2497,26289194
2498,19323200
2499,15678170
2500,16011422
2501,21293530
2502,21599616
2503,18560706
2504,11235426
2505,18625948
2506,19279592
2507,17912248
2508,19159120
2509,16753668
2510,9203868
2511,21929926
2512,22956628
2513,21663938
2514,23670722
2515,15444334
2516,21535070
2517,15377468
2518,20900338
2519,18931860
2520,19714876
2521,18235902
2522,22400920
2523,20818698
2524,18268008
2525,9682444
2526,26552478
2527,21289050
2528,11379278
2529,19016858
2530,25592490
2531,14810416
2532,13821656
2533,22529120
2534,17003299
2535,22534274
2536,12891046
2537,24022730
2538,18557852
2539,28524768
2540,17945990
2541,14953728
2542,14117308
2543,24147028
2544,20686800
2545,23449256
2546,22337522
2547,12463546
2548,15956140
2549,21031808
2550,13458192
2551,18982576
2552,21275170
2553,12702698
2554,19688370
2555,25766936
2556,22310610
2557,19655232
2558,7845009
2559,18900228
2560,15367748
2561,7696250
2562,11399854
2563,13765754
2564,22976688
2565,19602538
2566,15517588
2567,14247560
2568,11385684
2569,18819894
2570,19417836
2571,12441008
2572,13452946
2573,18155572
2574,10544298
2575,16033912
2576,22707940
2577,14609000
2578,14997518
2579,10988872
2580,19124526
2581,19554834
2582,19485054
2583,13300206
2584,15751696
2585,20226818
2586,20267420
2587,15990252
2588,24984352
2589,17045974
2590,20666246
2591,18316836
2592,14511260
2593,24614462
2594,14843958
2595,23178464
2596,12926548
2597,15356618
2598,22243148
2599,24726892
2600,12357630
2601,17651668
2602,18368606
2603,20942064
2604,16889866
2605,19229890
2606,15389788
2607,21271812
2608,26258360
2609,21728736
2610,16666546
2611,17638616
2612,16455906
2613,19658830
2614,24230458
2615,20289878
2616,13290398
2617,15767754
2618,19777802
2619,19317578
2620,28944426
2621,22682912
2622,9325444
2623,15104176
2624,17562488
2625,17023222
2626,20393588
2627,5780988
2628,25069040
2629,20525104
2630,19067842
2631,22757444
2632,16328942
2633,18126110
2634,15779914
2635,20748210
2636,19457368
2637,14808282
2638,14277306
2639,12784561
2640,16416430
2641,8420736
2642,15325356
2643,20978862
2644,17514180
2645,9675436
2646,27758878
2647,18859582
2648,16962656
2649,17678386
2650,17147550
2651,17782100
2652,15091330
2653,19433638
2654,17956214
2655,14022444
2656,22828560
2657,11477960
2658,24770266
2659,14091913
2660,14692774
2661,19703360
2662,13429956
2663,19384464
2664,19408650
2665,10020260
2666,25586744
2667,17729798
2668,12998384
2669,24906508
2670,7929982
2671,26893290
2672,26430454
2673,21957358
2674,15572278
2675,17334846
2676,10060946
2677,15703090
2678,21325844
2679,18972914
2680,20392760
2681,12832814
2682,17701238
2683,18302390
2684,10623142
2685,17633534
2686,17775042
2687,23529792
2688,10638084
2689,17072310
2690,17269032
2691,22370362
2692,15973626
2693,19131668
2694,19407754
2695,13515456
2696,18228358
2697,19120936
2698,18660374
2699,12468608
2700,24127328
2701,21037944
2702,13116676
2703,24497338
2704,9767876
2705,21505424
2706,27711576
2707,13831164
2708,13677874
2709,13537334
2710,24729958
2711,18935624
2712,23609172
2713,22244822
2714,14368270
2715,18743756
2716,23430326
2717,17405112
2718,14140414
2719,22827626
2720,23131370
2721,24362496
2722,17121938
2723,17241240
2724,11484154
2725,24216182
2726,22976212
2727,10777638
2728,17663676
2729,15573938
2730,5721631
2731,26635056
2732,15171334
2733,24018410
2734,19634558
2735,7788658
2736,23508470
2737,23795952
2738,14087388
2739,26404496
2740,21837524
2741,18720114
2742,10953510
2743,18407748
2744,25948500
2745,18167108
2746,20014812
2747,12064824
2748,15887600
2749,22133094
2750,17797518
2751,21879098
2752,12869376
2753,22263184
2754,9681484
2755,8620244
2756,19981408
2757,13527264
2758,11456622
2759,18736398
2760,14730676
2761,10053970
2762,6589126
2763,10769362
2764,13180468
2765,11822878
2766,17370480
2767,20088538
2768,21750122
2769,23270810
2770,26716934
2771,22203694
2772,16538974
2773,14065616
2774,13657358
2775,22719554
2776,19745680
2777,20056996
2778,20911150
2779,26564410
2780,15054400
2781,12355980
2782,24486392
2783,17482120
2784,17951006
2785,15406422
2786,17315458
2787,26304888
2788,16405878
2789,24062904
2790,17929162
2791,16876042
2792,20770220
2793,15620286
2794,16589638
2795,12723608
2796,17580478
2797,19985908
2798,25966274
2799,22212348
2800,13853954
2801,14038350
2802,17039044
2803,14578686
2804,22436762
2805,24513468
2806,18739516
2807,18880338
2808,16850368
2809,17462062
2810,13341820
2811,14680940
2812,17226122
2813,23070432
2814,24244162
2815,18032696
2816,23800092
2817,15848032
2818,13414290
2819,21862166
2820,23343828
2821,14236608
2822,24957890
2823,15226618
2824,10822424
2825,15305868
2826,25729176
2827,19847068
2828,11546064
2829,15539644
2830,13402272
2831,19624506
2832,13498418
2833,17898968
2834,19386878
2835,22457164
2836,10834136
2837,11702234
2838,25086418
2839,17607814
2840,29146528
2841,14620694
2842,17583914
2843,18461160
2844,23709068
2845,16526964
2846,16159538
2847,13866085
2848,19288648
2849,10938283
2850,17705832
2851,20280258
2852,14286130
2853,10406660
2854,18274820
2855,19124998
2856,21361490
2857,12579092
2858,15371236
2859,22996906
2860,19229142
2861,10298868
2862,18375648
2863,11353106
2864,23425244
2865,15246400
2866,15763478
2867,18058560
2868,18017516
2869,16710396
2870,20647540
2871,16084889
2872,16460170
2873,13076033
2874,7146844
2875,18794516
2876,29689284
2877,21857062
2878,22198616
2879,18301920
2880,15422680
2881,15802972
2882,14556520
2883,14279376
2884,28390244
2885,8668108
2886,21098214
2887,16860752
2888,28315756
2889,16352676
2890,12190934
2891,11109750
2892,22161562
2893,21818514
2894,22655848
2895,23311760
2896,17378348
2897,17318326
2898,18334256
2899,22943068
2900,21662202
2901,14501664
2902,13275060
2903,20240480
2904,20614226
2905,19520138
2906,15146076
2907,16314522
2908,15634906
2909,16429044
2910,16238148
2911,14412540
2912,11294180
2913,17763252
2914,8436590
2915,14971284
2916,20397068
2917,16254506
2918,18636508
2919,21960694
2920,23417234
2921,11762518
2922,22465042
2923,19924200
2924,18196710
2925,20494318
2926,8881244
2927,18138982
2928,25698430
2929,22769758
2930,12062504
2931,15715892
2932,21348716
2933,18360320
2934,16367246
2935,11518838
2936,19779940
2937,17428040
2938,11570026
2939,23237316
2940,15373136
2941,27714304
2942,17274662
2943,18475522
2944,28720800
2945,19059568
2946,20935006
2947,18876398
2948,20197450
2949,17411210
2950,16232962
2951,17142730
2952,22151914
2953,23219804
2954,11179870
2955,13596200
2956,18143290
2957,11909786
2958,21401176
2959,23519918
2960,18659100
2961,18704572
2962,10977360
2963,14993008
2964,20303908
2965,18822826
2966,13701554
2967,20709806
2968,12568034
2969,14850850
2970,18028772
2971,15491778
2972,23853354
2973,17678884
2974,22571672
2975,20528870
2976,23579786
2977,20110112
2978,15763996
2979,20938490
2980,21694296
2981,21960142
2982,14284052
2983,17644871
2984,8646442
2985,22531262
2986,22299288
2987,6832342
2988,18202852
2989,19471938
2990,12357232
2991,16756122
2992,20502072
2993,18963968
2994,21827818
2995,7927760
2996,18117248
2997,21558502
2998,21896430
2999,16134166
3000,14900118
3001,10873016
3002,18721962
3003,12930458
3004,9307708
3005,25213800
3006,17669592
3007,19025986
3008,15580068
3009,10286568
3010,16591304
3011,18764686
3012,17936074
3013,20550554
3014,16722346
3015,24007990
3016,15515812
3017,21222524
3018,10593384
3019,10353324
3020,15209168
3021,18080716
3022,26029724
3023,20361698
3024,19263954
3025,25914724
3026,21113836
3027,10361260
3028,20032396
3029,21648306
3030,11588514
3031,14164330
3032,22853352
3033,18414988
3034,19411232
3035,20832782
3036,13862121
3037,15239592
3038,18259458
3039,18214862
3040,14985168
3041,27288740
3042,18111824
3043,29685210
3044,15591222
3045,8071348
3046,11632496
3047,24786134
3048,26521426
3049,20099182
3050,21767188
3051,20742716
3052,20383656
3053,18028756
3054,11492970
3055,18314928
3056,25976648
3057,19548546
3058,11684846
3059,21446348
3060,24295280
3061,19324688
3062,22605966
3063,22655358
3064,17245124
3065,18429236
3066,11397792
3067,11119404
3068,19685100
3069,19452794
3070,14438086
3071,17004994
3072,15110116
3073,13858182
3074,12359292
3075,14618906
3076,19820426
3077,18899840
3078,19999504
3079,17742625
3080,24599252
3081,18509812
3082,15666528
3083,26241822
3084,16884316
3085,21670472
3086,15132096
3087,18272140
3088,14353968
3089,20851890
3090,16132644
3091,15744996
3092,23611438
3093,12229822
3094,13258436
3095,11992974
3096,21783192
3097,25950478
3098,11442538
3099,17597444
3100,17836002
3101,14570868
3102,24592494
3103,28372770
3104,15363504
3105,19110276
3106,19508724
3107,12117454
3108,16873180
3109,19209830
3110,15393848
3111,23197972
3112,20016156
3113,13860522
3114,21653362
3115,17061886
3116,24875064
3117,15969948
3118,20448154
3119,11990844
3120,15520304
3121,17121176
3122,19146374
3123,11917616
3124,19334978
3125,21180398
3126,12006432
3127,10694284
3128,16730616
3129,17325410
3130,19961134
3131,20369722
3132,19548954
3133,24806428
3134,17764010
3135,10068376
3136,25962136
3137,23844954
3138,12496718
3139,19748968
3140,12570692
3141,17481194
3142,4601486
3143,14266364
3144,22113420
3145,16884790
3146,6400940
3147,28116082
3148,14036656
3149,17594850
3150,19078652
3151,19974390
3152,17088466
3153,17397128
3154,14240996
3155,18948790
3156,19990888
3157,11650896
3158,21107230
3159,18652476
3160,29735450
3161,26237498
3162,20890862
3163,16159360
3164,10536970
3165,19562992
3166,17836708
3167,16738448
3168,20129770
3169,17147884
3170,10139660
3171,16186836
3172,26807974
3173,17074508
3174,7329108
3175,19529282
3176,13362916
3177,17812494
3178,16649838
3179,18045207
3180,14437214
3181,18157816
3182,11957964
3183,11881752
3184,14375701
3185,15702924
3186,16426582
3187,23080614
3188,19620886
3189,15587862
3190,24053286
3191,18637082
3192,18538074
3193,16566566
3194,8924876
3195,24902972
3196,17050818
3197,16385986
3198,19214078
3199,13171802
3200,15238158
3201,13367312
3202,16745538
3203,16095332
3204,17165336
3205,22935024
3206,19066566
3207,25398754
3208,18847606
3209,15459332
3210,14806024
3211,14906550
3212,20993832
3213,18054012
3214,22484320
3215,9467458
3216,22263362
3217,8667342
3218,12284228
3219,7671620
3220,14868076
3221,18279648
3222,22685006
3223,15205320
3224,19436174
3225,16420148
3226,17646026
3227,10047946
3228,12382158
3229,17679602
3230,18259376
3231,16576372
3232,23216140
3233,17641166
3234,20098684
3235,24518890
3236,24822348
3237,20569766
3238,16725672
3239,21775998
3240,17809760
3241,15110002
3242,16347020
3243,20955434
3244,15980280
3245,14853600
3246,16451736
3247,22762578
3248,12839094
3249,18852038
3250,26395616
3251,13774204
3252,18798254
3253,19819006
3254,15503732
3255,20000592
3256,23333832
3257,28877698
3258,17344876
3259,20602404
3260,17386164
3261,8165552
3262,13727904
3263,18057876
3264,21967346
3265,15490398
3266,25069410
3267,20273094
3268,15403808
3269,23622730
3270,24758886
3271,19159044
3272,22827600
3273,18647742
3274,14978722
3275,22873688
3276,24059270
3277,11813958
3278,22164024
3279,19683590
3280,19343844
3281,22081094
3282,8839832
3283,15948672
3284,25671200
3285,17335056
3286,22741464
3287,21009406
3288,7700814
3289,15873732
3290,17076982
3291,22619872
3292,25206128
3293,14481914
3294,18039360
3295,24304952
3296,11277568
3297,13107240
3298,15773436
3299,22964590
3300,15839724
3301,18023208
3302,23771944
3303,16657898
3304,14811310
3305,13482282
3306,21498394
3307,23154586
3308,15386908
3309,23625678
3310,19815788
3311,12313680
3312,16453086
3313,17595002
3314,26273942
3315,13833624
3316,16019846
3317,6646758
3318,18993240
3319,27790588
3320,16233434
3321,12412212
3322,16669022
3323,14919702
3324,16150138
3325,18396022
3326,19390882
3327,20233712
3328,13752068
3329,15477338
3330,28327132
3331,12276838
3332,18078408
3333,14615404
3334,17859288
3335,17276694
3336,18689344
3337,18311182
3338,15691824
3339,22662366
3340,14006930
3341,18781002
3342,26389692
3343,19567546
3344,11223474
3345,13142278
3346,23978100
3347,15252334
3348,17767118
3349,11301888
3350,23810230
3351,23301776
3352,24519354
3353,24829406
3354,24358252
3355,9201530
3356,15483530
3357,19358280
3358,10006838
3359,11320164
3360,11816949
3361,15108278
3362,22460420
3363,25078766
3364,24012504
3365,23469794
3366,19486386
3367,21687844
3368,14157084
3369,23206636
3370,19452084
3371,14900388
3372,12533146
3373,17343976
3374,17008026
3375,22651780
3376,15245304
3377,22315458
3378,17459880
3379,21265684
3380,15088358
3381,14322282
3382,19963860
3383,23571408
3384,9225522
3385,10881620
3386,18604994
3387,10352052
3388,20953828
3389,17312124
3390,25498968
3391,13664866
3392,15213006
3393,21365150
3394,26652950
3395,16120802
3396,21489132
3397,25091610
3398,26752338
3399,10729000
3400,25074344
3401,17286480
3402,17115106
3403,27705078
3404,19133210
3405,22829326
3406,17182228
3407,22468366
3408,20900402
3409,6655004
3410,11976694
3411,14362934
3412,21783526
3413,21606558
3414,11923754
3415,23069286
3416,13140494
3417,15342624
3418,20594164
3419,11479484
3420,20590264
3421,11830466
3422,22830100
3423,15260282
3424,25308532
3425,20245228
3426,12875764
3427,26910346
3428,19048042
3429,15634748
3430,23353928
3431,13445080
3432,14135214
3433,13027986
3434,17916028
3435,21946978
3436,16709172
3437,23328640
3438,19661292
3439,12304720
3440,16795816
3441,17928074
3442,18514276
3443,23660560
3444,16159396
3445,22752510
3446,22411254
3447,15020694
3448,16338698
3449,12220764
3450,24239952
3451,19675336
3452,16996930
3453,22056428
3454,18345216
3455,15274738
3456,22324832
3457,16136730
3458,17623672
3459,19574078
3460,23729674
3461,16628344
3462,19650104
3463,18841720
3464,16227002
3465,13667668
3466,13064646
3467,17335058
3468,22156640
3469,15920954
3470,17243876
3471,17164950
3472,23129400
3473,14220700
3474,26062474
3475,20938548
3476,11889634
3477,11224168
3478,17398154
3479,21310056
3480,11491376
3481,18523616
3482,15608178
3483,20004704
3484,10282772
3485,22596604
3486,21423692
3487,12189850
3488,13073852
3489,13070572
3490,24857816
3491,15018972
3492,19823932
3493,10161144
3494,21642344
3495,13358962
3496,18438744
3497,23014924
3498,18507766
3499,23077898
3500,16294020
3501,20114402
3502,18274418
3503,21408320
3504,13972752
3505,22273580
3506,16889310
3507,13376836
3508,20866528
3509,11788602
3510,18363046
3511,27926556
3512,18646006
3513,17487132
3514,19355420
3515,24391398
3516,13098232
3517,25186820
3518,15972396
3519,20647382
3520,17914090
3521,20845660
3522,29995956
3523,13402090
3524,21034510
3525,15964864
3526,14786618
3527,19658658
3528,18802218
3529,15991432
3530,20008450
3531,12474626
3532,19261996
3533,18885686
3534,16948064
3535,20178166
3536,13106590
3537,22191472
3538,16869606
3539,19910082
3540,26519330
3541,21603864
3542,11821090
3543,15237670
3544,23827888
3545,18193994
3546,16525610
3547,23694568
3548,14655730
3549,17485881
3550,25700136
3551,17569544
3552,13008774
3553,18466486
3554,13635804
3555,19864874
3556,13764720
3557,11350136
3558,20380592
3559,20202342
3560,23315396
3561,19091470
3562,15350306
3563,23736358
3564,22370152
3565,10588664
3566,15665580
3567,14372194
3568,14678740
3569,9462570
3570,14098858
3571,16603056
3572,12397274
3573,11083616
3574,21209354
3575,16946676
3576,15490572
3577,23624284
3578,15642682
3579,20668746
3580,18158346
3581,14890814
3582,19308542
3583,15890174
3584,15960208
3585,11980628
3586,22216974
3587,23042710
3588,8724720
3589,21138846
3590,14681272
3591,9688304
3592,12379670
3593,22413006
3594,16418784
3595,15688152
3596,22263576
3597,26621042
3598,23196056
3599,16227812
3600,23029262
3601,23028870
3602,14767724
3603,21644936
3604,21341504
3605,18437374
3606,20919986
3607,14543900
3608,25514952
3609,14591150
3610,19209450
3611,15819682
3612,10885114
3613,17191688
3614,14280320
3615,24458088
3616,21518462
3617,9371716
3618,18553834
3619,10901864
3620,21830618
3621,8068544
3622,17754580
3623,18557890
3624,16407016
3625,10644210
3626,25094526
3627,16832750
3628,23270796
3629,24762756
3630,25468586
3631,21789226
3632,23900108
3633,18687350
3634,17165814
3635,16495632
3636,23204386
3637,15989512
3638,18555592
3639,15856816
3640,7387010
3641,20179792
3642,17118752
3643,11106014
3644,25552658
3645,9308812
3646,16946508
3647,15966768
3648,20770764
3649,15075662
3650,8596078
3651,13922266
3652,11251392
3653,10276298
3654,16757505
3655,14694364
3656,24179714
3657,22545242
3658,14201146
3659,17073999
3660,9498748
3661,18390566
3662,14407430
3663,15372084
3664,15172248
3665,6727050
3666,17502160
3667,11596730
3668,11515164
3669,19944128
3670,28607918
3671,13663122
3672,21926130
3673,25039038
3674,14585644
3675,22993080
3676,16088690
3677,19672546
3678,13163328
3679,18550394
3680,17489712
3681,19415926
3682,22371802
3683,26278500
3684,13599970
3685,11541492
3686,9573870
3687,11091118
3688,20364984
3689,12165410
3690,13638740
3691,23542158
3692,19321880
3693,17377302
3694,21760938
3695,25390164
3696,24773966
3697,15966074
3698,25016604
3699,23350172
3700,21228788
3701,14553938
3702,26808342
3703,11719468
3704,11616470
3705,11923554
3706,7696856
3707,21255278
3708,15764754
3709,22277756
3710,15126846
3711,12768804
3712,8512648
3713,22921316
3714,11372000
3715,19922808
3716,9727524
3717,11339402
3718,11666736
3719,23047418
3720,17928394
3721,15666306
3722,23041500
3723,20344876
3724,10326584
3725,11261570
3726,15837512
3727,23903678
3728,17058118
3729,17747430
3730,15705058
3731,14215622
3732,19195392
3733,28830420
3734,19024248
3735,28154220
3736,20598840
3737,7839056
3738,26219374
3739,19168232
3740,19293426
3741,10455246
3742,15841366
3743,23801558
3744,12358246
3745,20862702
3746,14434259
3747,19310375
3748,23266774
3749,29630926
3750,20339908
3751,19979326
3752,23374396
3753,28550654
3754,19342510
3755,23293792
3756,7817552
3757,22290372
3758,16350434
3759,18060368
3760,16933618
3761,22115158
3762,24257600
3763,10632020
3764,20133156
3765,24381840
3766,28419742
3767,24863624
3768,17877750
3769,22885934
3770,20001910
3771,13885572
3772,26692030
3773,17053062
3774,13332020
3775,18899078
3776,14642128
3777,21116926
3778,15052808
3779,16685746
3780,16563586
3781,23591168
3782,22361348
3783,19415972
3784,7765798
3785,21434478
3786,18123898
3787,12298546
3788,15342078
3789,24197144
3790,22464662
3791,18943506
3792,16723332
3793,25279116
3794,15041070
3795,14997900
3796,20042362
3797,11129092
3798,10156684
3799,6525134
3800,21378488
3801,19044442
3802,28626104
3803,22478000
3804,21596634
3805,18195458
3806,22932652
3807,16483639
3808,14622744
3809,14625350
3810,19095958
3811,15340720
3812,18245204
3813,18285666
3814,14303152
3815,22997662
3816,23846366
3817,18345964
3818,12446200
3819,10328442
3820,20962194
3821,15814658
3822,16650890
3823,15373270
3824,24325470
3825,12242222
3826,9486016
3827,14444738
3828,15360426
3829,16503634
3830,21708810
3831,17580386
3832,16556768
3833,19449018
3834,16438538
3835,17646546
3836,13555224
3837,19580140
3838,11349272
3839,17871604
3840,20352538
3841,15521914
3842,23467954
3843,15009748
3844,20946958
3845,12470998
3846,22127510
3847,22543586
3848,12119378
3849,14802676
3850,18227806
3851,15545548
3852,16103268
3853,17903412
3854,24405854
3855,18679516
3856,9326662
3857,20583518
3858,17625460
3859,12849708
3860,20095462
3861,14566140
3862,9279318
3863,17878904
3864,25126284
3865,16574204
3866,19610152
3867,20872386
3868,18551742
3869,19763486
3870,14099982
3871,19257060
3872,22366744
3873,21568206
3874,15602402
3875,19573812
3876,11802480
3877,19598234
3878,20155072
3879,14231408
3880,22180780
3881,16668402
3882,20952626
3883,18748822
3884,21864682
3885,11271032
3886,25379792
3887,20484034
3888,19805302
3889,15248856
3890,21903516
3891,23878224
3892,13341040
3893,13521398
3894,15606106
3895,24346476
3896,13610292
3897,16029610
3898,15643404
3899,23222420
3900,11373710
3901,22678104
3902,20954184
3903,19810990
3904,22828304
3905,18155039
3906,18839400
3907,25853958
3908,25412966
3909,17929992
3910,10193816
3911,22988378
3912,23879888
3913,10689440
3914,24234742
3915,18520632
3916,10999216
3917,21461194
3918,18109772
3919,20098562
3920,12034146
3921,8067562
3922,22300276
3923,22612940
3924,17760968
3925,18845038
3926,25289462
3927,18560924
3928,21951664
3929,21360400
3930,14038034
3931,14314002
3932,19813514
3933,23037566
3934,15781136
3935,20612462
3936,12358312
3937,22415252
3938,12763870
3939,20835792
3940,12190700
3941,21693020
3942,22064392
3943,27368010
3944,25142520
3945,9752414
3946,13614810
3947,23118702
3948,16274548
3949,15059346
3950,19616076
3951,22079478
3952,16452356
3953,14990218
3954,18704164
3955,19859086
3956,10539924
3957,17250412
3958,13565000
3959,21295720
3960,9285442
3961,23423066
3962,16920822
3963,17955232
3964,22382200
3965,20373286
3966,9668984
3967,15218668
3968,17170512
3969,23454172
3970,16203350
3971,11385161
3972,15172494
3973,12635696
3974,15997130
3975,12295982
3976,21320106
3977,23025042
3978,21112142
3979,10111944
3980,21750314
3981,21375706
3982,16006496
3983,20215050
3984,19506918
3985,19429732
3986,15579698
3987,15495942
3988,20407338
3989,18942104
3990,22582426
3991,11816730
3992,12607786
3993,17847306
3994,11587202
3995,18360514
3996,14330986
3997,15576258
3998,20347120
3999,24474178
4000,12268938
4001,12699084
4002,19805918
4003,19567998
4004,22865402
4005,11806320
4006,14168244
4007,16308902
4008,19620714
4009,14541784
4010,21913756
4011,15269644
4012,14618110
4013,21969112
4014,20076262
4015,18034432
4016,8270114
4017,14431948
4018,14272570
4019,14540892
4020,12962724
4021,9498560
4022,25739598
4023,24882008
4024,18596738
4025,16514700
4026,22278644
4027,17577374
4028,29882718
4029,25610718
4030,18236648
4031,9517388
4032,18043466
4033,15461110
4034,18754184
4035,20941692
4036,12902248
4037,19347588
4038,20669570
4039,13040774
4040,17227334
4041,24097184
4042,11573332
4043,20934516
4044,17493758
4045,14739604
4046,24272924
4047,20461848
4048,15989678
4049,16552840
4050,16807338
4051,17852576
4052,20760238
4053,22811034
4054,8107128
4055,28944608
4056,16740936
4057,15312416
4058,9656764
4059,21058516
4060,21998626
4061,17427446
4062,21623390
4063,15428674
4064,12646048
4065,16618022
4066,16683948
4067,19838566
4068,26197240
4069,15002976
4070,13289996
4071,24215674
4072,9113048
4073,18435168
4074,16477538
4075,14213850
4076,21428760
4077,17016062
4078,20894404
4079,16169952
4080,16472046
4081,22208038
4082,21439066
4083,14358296
4084,13262860
4085,14978301
4086,15993364
4087,16229354
4088,12566872
4089,18299690
4090,26733596
4091,27852916
4092,18566318
4093,23894826
4094,17940792
4095,8121638
4096,20435476
4097,11303702
4098,19166224
4099,20067616
4100,16990740
4101,19786238
4102,17789392
4103,13385672
4104,12815974
4105,20111562
4106,13996074
4107,12838088
4108,27178298
4109,16874436
4110,17631780
4111,16310024
4112,19534146
4113,19961204
4114,19566674
4115,18102308
4116,23421540
4117,18476134
4118,19602362
4119,16520088
4120,8659586
4121,13043676
4122,18187200
4123,15231890
4124,14100250
4125,21893946
4126,16414432
4127,12995040
4128,26387414
4129,16644224
4130,8901174
4131,10677134
4132,20728716
4133,20765708
4134,16191352
4135,9037876
4136,8247802
4137,23618038
4138,23465952
